,"x",,,,,,"zeros",,,,
"4883",1.8667115208,-1,-1,-1,3,-1,3,,,3,
"4884",3.0146328914,-1,-1,-1,-1,4,4,,,,4
"4885",0.8768699101,-1,1,-1,-1,-1,1,1,,,
"4886",1.0469519879,-1,1,-1,-1,-1,1,1,,,
"4887",1.0766632677,-1,1,-1,-1,-1,1,1,,,
"4888",1.2399252795,-1,-1,2,-1,-1,2,,2,,
"4889",3.8466010551,-1,-1,-1,-1,4,4,,,,4
"4890",3.6540117849,-1,-1,-1,-1,4,4,,,,4
"4891",0.7500779716,0,-1,-1,-1,-1,0,,,,
"4892",0.4855632996,0,-1,-1,-1,-1,0,,,,
"4893",0.8748962304,-1,1,-1,-1,-1,1,1,,,
"4894",0.5345885518,0,-1,-1,-1,-1,0,,,,
"4895",0.6541764029,0,-1,-1,-1,-1,0,,,,
"4896",0.6527355854,0,-1,-1,-1,-1,0,,,,
"4897",0.4029938884,0,-1,-1,-1,-1,0,,,,
"4898",0.3660129063,0,-1,-1,-1,-1,0,,,,
"4899",1.1251707896,-1,1,-1,-1,-1,1,1,,,
"4900",0.9599570516,-1,1,-1,-1,-1,1,1,,,
"4901",0.8629420077,-1,1,-1,-1,-1,1,1,,,
"4902",0.9926155812,-1,1,-1,-1,-1,1,1,,,
"4903",0.8451719255,-1,1,-1,-1,-1,1,1,,,
"4904",1.0065434835,-1,1,-1,-1,-1,1,1,,,
"4905",0.7404725217,0,-1,-1,-1,-1,0,,,,
"4906",0.8605406453,-1,1,-1,-1,-1,1,1,,,
"4907",1.0334387432,-1,1,-1,-1,-1,1,1,,,
"4908",0.7832167737,0,-1,-1,-1,-1,0,,,,
"4909",0.923456342,-1,1,-1,-1,-1,1,1,,,
"4910",0.7428738842,0,-1,-1,-1,-1,0,,,,
"4911",0.7860984087,0,-1,-1,-1,-1,0,,,,
"4912",0.7630453289,0,-1,-1,-1,-1,0,,,,
"4913",1.8018747341,-1,-1,-1,3,-1,3,,,3,
"4914",0.7625650564,0,-1,-1,-1,-1,0,,,,
"4915",1.006063211,-1,1,-1,-1,-1,1,1,,,
"4916",0.802907946,-1,1,-1,-1,-1,1,1,,,
"4917",0.1114658395,0,-1,-1,-1,-1,0,,,,
"4918",0.7774535038,0,-1,-1,-1,-1,0,,,,
"4919",1.9462310785,-1,-1,-1,3,-1,3,,,3,
"4920",8.6457385942,-1,-1,-1,-1,4,4,,,,4
"4921",0.1927317289,0,-1,-1,-1,-1,0,,,,
"4922",0.399729174,0,-1,-1,-1,-1,0,,,,
"4923",0.2868651378,0,-1,-1,-1,-1,0,,,,
"4924",1.0461388969,-1,1,-1,-1,-1,1,1,,,
"4925",0.7020507222,0,-1,-1,-1,-1,0,,,,
"4926",0.7246235294,0,-1,-1,-1,-1,0,,,,
"4927",1.1952905738,-1,-1,2,-1,-1,2,,2,,
"4928",0.8778304551,-1,1,-1,-1,-1,1,1,,,
"4929",0.8422902905,-1,1,-1,-1,-1,1,1,,,
"4930",0.6626688105,0,-1,-1,-1,-1,0,,,,
"4931",0.3287316367,0,-1,-1,-1,-1,0,,,,
"4932",0.3388173591,0,-1,-1,-1,-1,0,,,,
"4933",0.346501719,0,-1,-1,-1,-1,0,,,,
"4934",1.0161489334,-1,1,-1,-1,-1,1,1,,,
"4935",0.0887519848,0,-1,-1,-1,-1,0,,,,
"4936",0.798105221,-1,1,-1,-1,-1,1,1,,,
"4937",2.1638730554,-1,-1,-1,3,-1,3,,,3,
"4938",2.0783845514,-1,-1,-1,3,-1,3,,,3,
"4939",2.241196927,-1,-1,-1,3,-1,3,,,3,
"4940",2.4030487575,-1,-1,-1,3,-1,3,,,3,
"4941",2.1168514986,-1,-1,-1,3,-1,3,,,3,
"4942",2.4136599,-1,-1,-1,3,-1,3,,,3,
"4943",0.9104889847,-1,1,-1,-1,-1,1,1,,,
"4944",0.7558412415,0,-1,-1,-1,-1,0,,,,
"4945",0.7558412415,0,-1,-1,-1,-1,0,,,,
"4946",0.7620847839,0,-1,-1,-1,-1,0,,,,
"4947",-0.037042507,0,-1,-1,-1,-1,0,,,,
"4948",-0.0624969492,0,-1,-1,-1,-1,0,,,,
"4949",0.8336453856,-1,1,-1,-1,-1,1,1,,,
"4950",0.6900439098,0,-1,-1,-1,-1,0,,,,
"4951",0.9359434269,-1,1,-1,-1,-1,1,1,,,
"4952",1.0262346558,-1,1,-1,-1,-1,1,1,,,
"4953",1.0209516584,-1,1,-1,-1,-1,1,1,,,
"4954",0.9834904038,-1,1,-1,-1,-1,1,1,,,
"4955",0.8451719255,-1,1,-1,-1,-1,1,1,,,
"4956",0.9570754166,-1,1,-1,-1,-1,1,1,,,
"4957",1.0757027227,-1,1,-1,-1,-1,1,1,,,
"4958",1.1668620181,-1,-1,2,-1,-1,2,,2,,
"4959",1.4848948879,-1,-1,2,-1,-1,2,,2,,
"4960",2.3332309654,-1,-1,-1,3,-1,3,,,3,
"4961",1.0094251185,-1,1,-1,-1,-1,1,1,,,
"4962",0.9455920128,-1,1,-1,-1,-1,1,1,,,
"4963",0.7150180795,0,-1,-1,-1,-1,0,,,,
"4964",2.1943701816,-1,-1,-1,3,-1,3,,,3,
"4965",0.5569131069,0,-1,-1,-1,-1,0,,,,
"4966",0.4488517957,0,-1,-1,-1,-1,0,,,,
"4967",0.4560558831,0,-1,-1,-1,-1,0,,,,
"4968",0.4430885257,0,-1,-1,-1,-1,0,,,,
"4969",0.419074901,0,-1,-1,-1,-1,0,,,,
"4970",0.464700788,0,-1,-1,-1,-1,0,,,,
"4971",0.4579769731,0,-1,-1,-1,-1,0,,,,
"4972",0.4915960477,0,-1,-1,-1,-1,0,,,,
"4973",0.5405838421,0,-1,-1,-1,-1,0,,,,
"4974",0.3955415488,0,-1,-1,-1,-1,0,,,,
"4975",0.4469307057,0,-1,-1,-1,-1,0,,,,
"4976",0.627993436,0,-1,-1,-1,-1,0,,,,
"4977",0.5713212817,0,-1,-1,-1,-1,0,,,,
"4978",0.4896749577,0,-1,-1,-1,-1,0,,,,
"4979",0.5405838421,0,-1,-1,-1,-1,0,,,,
"4980",0.420995991,0,-1,-1,-1,-1,0,,,,
"4981",0.6766394233,0,-1,-1,-1,-1,0,,,,
"4982",0.3876824637,0,-1,-1,-1,-1,0,,,,
"4983",2.2446859738,-1,-1,-1,3,-1,3,,,3,
"4984",0.8595801003,-1,1,-1,-1,-1,1,1,,,
"4985",0.7495976991,0,-1,-1,-1,-1,0,,,,
"4986",0.2859883795,0,-1,-1,-1,-1,0,,,,
"4987",0.4299494394,0,-1,-1,-1,-1,0,,,,
"4988",0.4342718919,0,-1,-1,-1,-1,0,,,,
"4989",1.0936860266,-1,1,-1,-1,-1,1,1,,,
"4990",0.4448378868,0,-1,-1,-1,-1,0,,,,
"4991",2.014966897,-1,-1,-1,3,-1,3,,,3,
"4992",0.711656172,0,-1,-1,-1,-1,0,,,,
"4993",1.3086348825,-1,-1,2,-1,-1,2,,2,,
"4994",0.8067501259,-1,1,-1,-1,-1,1,1,,,
"4995",0.1293000755,0,-1,-1,-1,-1,0,,,,
"4996",0.1182538082,0,-1,-1,-1,-1,0,,,,
"4997",0.2210321219,0,-1,-1,-1,-1,0,,,,
"4998",0.428029567,0,-1,-1,-1,-1,0,,,,
"4999",0.2047028571,0,-1,-1,-1,-1,0,,,,
"5000",0.1802381626,0,-1,-1,-1,-1,0,,,,
"5001",0.7313473443,0,-1,-1,-1,-1,0,,,,
"5002",0.8139542133,-1,1,-1,-1,-1,1,1,,,
"5003",1.3201044091,-1,-1,2,-1,-1,2,,2,,
"5004",2.6578543936,-1,-1,-1,-1,4,4,,,,4
"5005",0.9085678947,-1,1,-1,-1,-1,1,1,,,
"5006",0.7188602595,0,-1,-1,-1,-1,0,,,,
"5007",0.8496864726,-1,1,-1,-1,-1,1,1,,,
"5008",1.0459258281,-1,1,-1,-1,-1,1,1,,,
"5009",2.3968440409,-1,-1,-1,3,-1,3,,,3,
"5010",2.7416796918,-1,-1,-1,-1,4,4,,,,4
"5011",2.3622644213,-1,-1,-1,3,-1,3,,,3,
"5012",1.0377611957,-1,1,-1,-1,-1,1,1,,,
"5013",0.7529596066,0,-1,-1,-1,-1,0,,,,
"5014",0.7327881618,0,-1,-1,-1,-1,0,,,,
"5015",0.7447949742,0,-1,-1,-1,-1,0,,,,
"5016",0.8173161208,-1,1,-1,-1,-1,1,1,,,
"5017",0.757282059,0,-1,-1,-1,-1,0,,,,
"5018",0.8922386299,-1,1,-1,-1,-1,1,1,,,
"5019",0.8235596632,-1,1,-1,-1,-1,1,1,,,
"5020",0.7294262543,0,-1,-1,-1,-1,0,,,,
"5021",0.8038684909,-1,1,-1,-1,-1,1,1,,,
"5022",1.2618334175,-1,-1,2,-1,-1,2,,2,,
"5023",1.1213286097,-1,1,-1,-1,-1,1,1,,,
"5024",2.1218700083,-1,-1,-1,3,-1,3,,,3,
"5025",0.845652198,-1,1,-1,-1,-1,1,1,,,
"5026",1.6122417023,-1,-1,2,-1,-1,2,,2,,
"5027",0.5256877515,0,-1,-1,-1,-1,0,,,,
"5028",1.9579596006,-1,-1,-1,3,-1,3,,,3,
"5029",1.7706533278,-1,-1,-1,3,-1,3,,,3,
"5030",0.8291311836,-1,1,-1,-1,-1,1,1,,,
"5031",0.1355536402,0,-1,-1,-1,-1,0,,,,
"5032",0.1350733677,0,-1,-1,-1,-1,0,,,,
"5033",0.2580231262,0,-1,-1,-1,-1,0,,,,
"5034",2.5658926424,-1,-1,-1,-1,4,4,,,,4
"5035",2.558688555,-1,-1,-1,-1,4,4,,,,4
"5036",0.7515187891,0,-1,-1,-1,-1,0,,,,
"5037",0.8326848406,-1,1,-1,-1,-1,1,1,,,
"5038",1.4954608827,-1,-1,2,-1,-1,2,,2,,
"5039",2.1734667091,-1,-1,-1,3,-1,3,,,3,
"5040",1.7182528049,-1,-1,2,-1,-1,2,,2,,
"5041",0.8206780282,-1,1,-1,-1,-1,1,1,,,
"5042",1.7504855772,-1,-1,-1,3,-1,3,,,3,
"5043",0.9858917663,-1,1,-1,-1,-1,1,1,,,
"5044",0.1239360776,0,-1,-1,-1,-1,0,,,,
"5045",0.1834898669,0,-1,-1,-1,-1,0,,,,
"5046",0.1652395121,0,-1,-1,-1,-1,0,,,,
"5047",0.1537129723,0,-1,-1,-1,-1,0,,,,
"5048",0.2872287257,0,-1,-1,-1,-1,0,,,,
"5049",0.6703527375,0,-1,-1,-1,-1,0,,,,
"5050",0.3023176443,0,-1,-1,-1,-1,0,,,,
"5051",2.1756118248,-1,-1,-1,3,-1,3,,,3,
"5052",1.1419803269,-1,1,-1,-1,-1,1,1,,,
"5053",0.5327691492,0,-1,-1,-1,-1,0,,,,
"5054",0.9349828819,-1,1,-1,-1,-1,1,1,,,
"5055",0.3081183192,0,-1,-1,-1,-1,0,,,,
"5056",0.286506057,0,-1,-1,-1,-1,0,,,,
"5057",0.3004339593,0,-1,-1,-1,-1,0,,,,
"5058",0.2024583705,0,-1,-1,-1,-1,0,,,,
"5059",0.2716176096,0,-1,-1,-1,-1,0,,,,
"5060",0.7827365012,0,-1,-1,-1,-1,0,,,,
"5061",1.0267149283,-1,1,-1,-1,-1,1,1,,,
"5062",0.7740915963,0,-1,-1,-1,-1,0,,,,
"5063",0.6124270614,0,-1,-1,-1,-1,0,,,,
"5064",1.5406064972,-1,-1,2,-1,-1,2,,2,,
"5065",0.5031149443,0,-1,-1,-1,-1,0,,,,
"5066",0.5042518144,0,-1,-1,-1,-1,0,,,,
"5067",1.2322715559,-1,-1,2,-1,-1,2,,2,,
"5068",0.671793555,0,-1,-1,-1,-1,0,,,,
"5069",0.9157719821,-1,1,-1,-1,-1,1,1,,,
"5070",0.6986888147,0,-1,-1,-1,-1,0,,,,
"5071",0.7817759562,0,-1,-1,-1,-1,0,,,,
"5072",0.8687052777,-1,1,-1,-1,-1,1,1,,,
"5073",0.881672635,-1,1,-1,-1,-1,1,1,,,
"5074",0.7750521413,0,-1,-1,-1,-1,0,,,,
"5075",1.2144169728,-1,-1,2,-1,-1,2,,2,,
"5076",1.619766958,-1,-1,2,-1,-1,2,,2,,
"5077",1.2384305975,-1,-1,2,-1,-1,2,,2,,
"5078",0.7923419511,0,-1,-1,-1,-1,0,,,,
"5079",0.9613978691,-1,1,-1,-1,-1,1,1,,,
"5080",1.0660972728,-1,1,-1,-1,-1,1,1,,,
"5081",0.8706263677,-1,1,-1,-1,-1,1,1,,,
"5082",0.8451719255,-1,1,-1,-1,-1,1,1,,,
"5083",0.8538168304,-1,1,-1,-1,-1,1,1,,,
"5084",0.7913814061,0,-1,-1,-1,-1,0,,,,
"5085",0.7625650564,0,-1,-1,-1,-1,0,,,,
"5086",1.4594703254,-1,-1,2,-1,-1,2,,2,,
"5087",1.48924722,-1,-1,2,-1,-1,2,,2,,
"5088",0.1177068364,0,-1,-1,-1,-1,0,,,,
"5089",1.1074007073,-1,1,-1,-1,-1,1,1,,,
"5090",1.8686326108,-1,-1,-1,3,-1,3,,,3,
"5091",0.5953272632,0,-1,-1,-1,-1,0,,,,
"5092",0.4537726617,0,-1,-1,-1,-1,0,,,,
"5093",1.104024619,-1,1,-1,-1,-1,1,1,,,
"5094",1.0411089223,-1,1,-1,-1,-1,1,1,,,
"5095",1.0315034724,-1,1,-1,-1,-1,1,1,,,
"5096",1.4160987171,-1,-1,2,-1,-1,2,,2,,
"5097",4.5912764705,-1,-1,-1,-1,4,4,,,,4
"5098",0.0069046734,0,-1,-1,-1,-1,0,,,,
"5099",0.9258549885,-1,1,-1,-1,-1,1,1,,,
"5100",1.1218061662,-1,1,-1,-1,-1,1,1,,,
"5101",0.8485338329,-1,1,-1,-1,-1,1,1,,,
"5102",0.7683283264,0,-1,-1,-1,-1,0,,,,
"5103",1.6694170588,-1,-1,2,-1,-1,2,,2,,
"5104",0.88647536,-1,1,-1,-1,-1,1,1,,,
"5105",0.6213486647,0,-1,-1,-1,-1,0,,,,
"5106",1.0910714425,-1,1,-1,-1,-1,1,1,,,
"5107",0.8533365579,-1,1,-1,-1,-1,1,1,,,
"5108",1.0882823962,-1,1,-1,-1,-1,1,1,,,
"5109",0.761124239,0,-1,-1,-1,-1,0,,,,
"5110",0.4999051378,0,-1,-1,-1,-1,0,,,,
"5111",0.8110725784,-1,1,-1,-1,-1,1,1,,,
"5112",0.9417066968,-1,1,-1,-1,-1,1,1,,,
"5113",1.4584799007,-1,-1,2,-1,-1,2,,2,,
"5114",1.0833870826,-1,1,-1,-1,-1,1,1,,,
"5115",0.9801284964,-1,1,-1,-1,-1,1,1,,,
"5116",1.1991376809,-1,-1,2,-1,-1,2,,2,,
"5117",0.6401004976,0,-1,-1,-1,-1,0,,,,
"5118",0.8701460952,-1,1,-1,-1,-1,1,1,,,
"5119",1.1045190724,-1,1,-1,-1,-1,1,1,,,
"5120",1.8939945745,-1,-1,-1,3,-1,3,,,3,
"5121",1.3109437664,-1,-1,2,-1,-1,2,,2,,
"5122",1.4170839877,-1,-1,2,-1,-1,2,,2,,
"5123",1.1015449589,-1,1,-1,-1,-1,1,1,,,
"5124",1.2566729746,-1,-1,2,-1,-1,2,,2,,
"5125",1.2048035452,-1,-1,2,-1,-1,2,,2,,
"5126",1.0343806166,-1,1,-1,-1,-1,1,1,,,
"5127",0.9402856039,-1,1,-1,-1,-1,1,1,,,
"5128",0.6928225796,0,-1,-1,-1,-1,0,,,,
"5129",0.291805209,0,-1,-1,-1,-1,0,,,,
"5130",0.4998313345,0,-1,-1,-1,-1,0,,,,
"5131",0.9617811688,-1,1,-1,-1,-1,1,1,,,
"5132",1.1496646868,-1,1,-1,-1,-1,1,1,,,
"5133",0.8768003613,-1,1,-1,-1,-1,1,1,,,
"5134",1.4637628981,-1,-1,2,-1,-1,2,,2,,
"5135",2.8831200417,-1,-1,-1,-1,4,4,,,,4
"5136",0.2887797463,0,-1,-1,-1,-1,0,,,,
"5137",0.8067501259,-1,1,-1,-1,-1,1,1,,,
"5138",0.8610209178,-1,1,-1,-1,-1,1,1,,,
"5139",0.7104437098,0,-1,-1,-1,-1,0,,,,
"5140",1.9166265713,-1,-1,-1,3,-1,3,,,3,
"5141",0.3092369576,0,-1,-1,-1,-1,0,,,,
"5142",0.2717757031,0,-1,-1,-1,-1,0,,,,
"5143",0.7874362609,0,-1,-1,-1,-1,0,,,,
"5144",0.6953269072,0,-1,-1,-1,-1,0,,,,
"5145",0.7875392261,0,-1,-1,-1,-1,0,,,,
"5146",1.2039354787,-1,-1,2,-1,-1,2,,2,,
"5147",0.1382052543,0,-1,-1,-1,-1,0,,,,
"5148",0.2083658589,0,-1,-1,-1,-1,0,,,,
"5149",0.1178574844,0,-1,-1,-1,-1,0,,,,
"5150",0.8129936683,-1,1,-1,-1,-1,1,1,,,
"5151",0.8735080026,-1,1,-1,-1,-1,1,1,,,
"5152",1.5439684047,-1,-1,2,-1,-1,2,,2,,
"5153",1.0271952008,-1,1,-1,-1,-1,1,1,,,
"5154",0.6371509093,0,-1,-1,-1,-1,0,,,,
"5155",0.5607875827,0,-1,-1,-1,-1,0,,,,
"5156",0.6131372846,0,-1,-1,-1,-1,0,,,,
"5157",1.0408680369,-1,1,-1,-1,-1,1,1,,,
"5158",1.0645759317,-1,1,-1,-1,-1,1,1,,,
"5159",1.0199105897,-1,1,-1,-1,-1,1,1,,,
"5160",1.0117459573,-1,1,-1,-1,-1,1,1,,,
"5161",1.039601762,-1,1,-1,-1,-1,1,1,,,
"5162",1.1255705385,-1,1,-1,-1,-1,1,1,,,
"5163",1.0256738597,-1,1,-1,-1,-1,1,1,,,
"5164",0.9800479727,-1,1,-1,-1,-1,1,1,,,
"5165",1.0463255769,-1,1,-1,-1,-1,1,1,,,
"5166",1.3392917985,-1,-1,2,-1,-1,2,,2,,
"5167",1.036720127,-1,1,-1,-1,-1,1,1,,,
"5168",0.9464288981,-1,1,-1,-1,-1,1,1,,,
"5169",1.8306105601,-1,-1,-1,3,-1,3,,,3,
"5170",1.2797380092,-1,-1,2,-1,-1,2,,2,,
"5171",0.4125000382,0,-1,-1,-1,-1,0,,,,
"5172",0.7841142925,0,-1,-1,-1,-1,0,,,,
"5173",2.1181641926,-1,-1,-1,3,-1,3,,,3,
"5174",0.5634681891,0,-1,-1,-1,-1,0,,,,
"5175",0.2372085555,0,-1,-1,-1,-1,0,,,,
"5176",1.0426280374,-1,1,-1,-1,-1,1,1,,,
"5177",0.7832167737,0,-1,-1,-1,-1,0,,,,
"5178",0.8610209178,-1,1,-1,-1,-1,1,1,,,
"5179",0.8062698534,-1,1,-1,-1,-1,1,1,,,
"5180",0.8605406453,-1,1,-1,-1,-1,1,1,,,
"5181",1.0392020132,-1,1,-1,-1,-1,1,1,,,
"5182",1.0382414682,-1,1,-1,-1,-1,1,1,,,
"5183",1.4210186461,-1,-1,2,-1,-1,2,,2,,
"5184",0.9431475143,-1,1,-1,-1,-1,1,1,,,
"5185",0.9426672418,-1,1,-1,-1,-1,1,1,,,
"5186",0.7712099613,0,-1,-1,-1,-1,0,,,,
"5187",0.0019902344,0,-1,-1,-1,-1,0,,,,
"5188",0.737007649,0,-1,-1,-1,-1,0,,,,
"5189",-0.1263761871,0,-1,-1,-1,-1,0,,,,
"5190",0.6002389193,0,-1,-1,-1,-1,0,,,,
"5191",0.7937887345,0,-1,-1,-1,-1,0,,,,
"5192",0.7044580506,0,-1,-1,-1,-1,0,,,,
"5193",0.7174254079,0,-1,-1,-1,-1,0,,,,
"5194",1.1198937582,-1,1,-1,-1,-1,1,1,,,
"5195",0.7279914028,0,-1,-1,-1,-1,0,,,,
"5196",0.8715928786,-1,1,-1,-1,-1,1,1,,,
"5197",0.6087748931,0,-1,-1,-1,-1,0,,,,
"5198",0.6862017298,0,-1,-1,-1,-1,0,,,,
"5199",1.6856487905,-1,-1,2,-1,-1,2,,2,,
"5200",0.4030845999,0,-1,-1,-1,-1,0,,,,
"5201",0.8483640349,-1,1,-1,-1,-1,1,1,,,
"5202",0.3588661141,0,-1,-1,-1,-1,0,,,,
"5203",0.7721705063,0,-1,-1,-1,-1,0,,,,
"5204",2.4011059824,-1,-1,-1,3,-1,3,,,3,
"5205",-0.0917965676,0,-1,-1,-1,-1,0,,,,
"5206",0.7001296322,0,-1,-1,-1,-1,0,,,,
"5207",0.1954853035,0,-1,-1,-1,-1,0,,,,
"5208",0.8442113805,-1,1,-1,-1,-1,1,1,,,
"5209",0.335433011,0,-1,-1,-1,-1,0,,,,
"5210",2.7609918216,-1,-1,-1,-1,4,4,,,,4
"5211",3.4021556015,-1,-1,-1,-1,4,4,,,,4
"5212",2.7552285517,-1,-1,-1,-1,4,4,,,,4
"5213",2.4324854355,-1,-1,-1,3,-1,3,,,3,
"5214",2.4593806952,-1,-1,-1,3,-1,3,,,3,
"5215",2.856566048,-1,-1,-1,-1,4,4,,,,4
"5216",2.7187278421,-1,-1,-1,-1,4,4,,,,4
"5217",0.8384481105,-1,1,-1,-1,-1,1,1,,,
"5218",0.7044520846,0,-1,-1,-1,-1,0,,,,
"5219",0.5065551494,0,-1,-1,-1,-1,0,,,,
"5220",0.4643326895,0,-1,-1,-1,-1,0,,,,
"5221",0.6612275601,0,-1,-1,-1,-1,0,,,,
"5222",0.9926155812,-1,1,-1,-1,-1,1,1,,,
"5223",0.7577623315,0,-1,-1,-1,-1,0,,,,
"5224",0.0844634379,0,-1,-1,-1,-1,0,,,,
"5225",1.9622857472,-1,-1,-1,3,-1,3,,,3,
"5226",1.7067807802,-1,-1,2,-1,-1,2,,2,,
"5227",0.9983788511,-1,1,-1,-1,-1,1,1,,,
"5228",0.0165884209,0,-1,-1,-1,-1,0,,,,
"5229",2.0160620857,-1,-1,-1,3,-1,3,,,3,
"5230",1.6217583679,-1,-1,2,-1,-1,2,,2,,
"5231",0.9830101313,-1,1,-1,-1,-1,1,1,,,
"5232",0.2297062295,0,-1,-1,-1,-1,0,,,,
"5233",0.6296415588,0,-1,-1,-1,-1,0,,,,
"5234",0.8087831992,-1,1,-1,-1,-1,1,1,,,
"5235",0.5643247745,0,-1,-1,-1,-1,0,,,,
"5236",0.6378064661,0,-1,-1,-1,-1,0,,,,
"5237",0.6498132785,0,-1,-1,-1,-1,0,,,,
"5238",0.9493910567,-1,1,-1,-1,-1,1,1,,,
"5239",0.4448378868,0,-1,-1,-1,-1,0,,,,
"5240",3.3852234265,-1,-1,-1,-1,4,4,,,,4
"5241",0.0897524277,0,-1,-1,-1,-1,0,,,,
"5242",1.5838310217,-1,-1,2,-1,-1,2,,2,,
"5243",0.3273839143,0,-1,-1,-1,-1,0,,,,
"5244",1.6268064724,-1,-1,2,-1,-1,2,,2,,
"5245",0.8286276277,-1,1,-1,-1,-1,1,1,,,
"5246",1.0298618028,-1,1,-1,-1,-1,1,1,,,
"5247",1.0620400599,-1,1,-1,-1,-1,1,1,,,
"5248",0.7265446194,0,-1,-1,-1,-1,0,,,,
"5249",0.7774535038,0,-1,-1,-1,-1,0,,,,
"5250",0.7495976991,0,-1,-1,-1,-1,0,,,,
"5251",1.7499392685,-1,-1,-1,3,-1,3,,,3,
"5252",1.7701107132,-1,-1,-1,3,-1,3,,,3,
"5253",0.7212616219,0,-1,-1,-1,-1,0,,,,
"5254",0.7385514317,0,-1,-1,-1,-1,0,,,,
"5255",0.7001296322,0,-1,-1,-1,-1,0,,,,
"5256",0.7510385166,0,-1,-1,-1,-1,0,,,,
"5257",0.7356697968,0,-1,-1,-1,-1,0,,,,
"5258",0.7356697968,0,-1,-1,-1,-1,0,,,,
"5259",0.6761160075,0,-1,-1,-1,-1,0,,,,
"5260",0.167208917,0,-1,-1,-1,-1,0,,,,
"5261",0.3458702849,0,-1,-1,-1,-1,0,,,,
"5262",0.2550987835,0,-1,-1,-1,-1,0,,,,
"5263",0.3578770972,0,-1,-1,-1,-1,0,,,,
"5264",1.8816217206,-1,-1,-1,3,-1,3,,,3,
"5265",1.4868377302,-1,-1,2,-1,-1,2,,2,,
"5266",2.1486532274,-1,-1,-1,3,-1,3,,,3,
"5267",1.4080730412,-1,-1,2,-1,-1,2,,2,,
"5268",1.4801139153,-1,-1,2,-1,-1,2,,2,,
"5269",1.4133560386,-1,-1,2,-1,-1,2,,2,,
"5270",0.8033882185,-1,1,-1,-1,-1,1,1,,,
"5271",0.7106956271,0,-1,-1,-1,-1,0,,,,
"5272",1.4628023531,-1,-1,2,-1,-1,2,,2,,
"5273",1.857945037,-1,-1,-1,3,-1,3,,,3,
"5274",1.035959668,-1,1,-1,-1,-1,1,1,,,
"5275",0.9663201563,-1,1,-1,-1,-1,1,1,,,
"5276",1.162271334,-1,-1,2,-1,-1,2,,2,,
"5277",0.757282059,0,-1,-1,-1,-1,0,,,,
"5278",0.8667841877,-1,1,-1,-1,-1,1,1,,,
"5279",0.7784140488,0,-1,-1,-1,-1,0,,,,
"5280",0.8821529075,-1,1,-1,-1,-1,1,1,,,
"5281",0.7899405886,0,-1,-1,-1,-1,0,,,,
"5282",-0.2142660536,0,-1,-1,-1,-1,0,,,,
"5283",-0.135981637,0,-1,-1,-1,-1,0,,,,
"5284",-6.45211400671641E-005,0,-1,-1,-1,-1,0,,,,
"5285",0.9570754166,-1,1,-1,-1,-1,1,1,,,
"5286",0.7495976991,0,-1,-1,-1,-1,0,,,,
"5287",0.67659628,0,-1,-1,-1,-1,0,,,,
"5288",0.1435785554,0,-1,-1,-1,-1,0,,,,
"5289",0.137335013,0,-1,-1,-1,-1,0,,,,
"5290",0.1166832957,0,-1,-1,-1,-1,0,,,,
"5291",0.1205254757,0,-1,-1,-1,-1,0,,,,
"5292",0.1224465657,0,-1,-1,-1,-1,0,,,,
"5293",0.1282098356,0,-1,-1,-1,-1,0,,,,
"5294",0.1253282006,0,-1,-1,-1,-1,0,,,,
"5295",0.2818970338,0,-1,-1,-1,-1,0,,,,
"5296",0.2160997021,0,-1,-1,-1,-1,0,,,,
"5297",0.1992901648,0,-1,-1,-1,-1,0,,,,
"5298",0.967161139,-1,1,-1,-1,-1,1,1,,,
"5299",0.4909440462,0,-1,-1,-1,-1,0,,,,
"5300",0.681131954,0,-1,-1,-1,-1,0,,,,
"5301",0.7270248919,0,-1,-1,-1,-1,0,,,,
"5302",0.7390317042,0,-1,-1,-1,-1,0,,,,
"5303",0.7644861464,0,-1,-1,-1,-1,0,,,,
"5304",0.8153950308,-1,1,-1,-1,-1,1,1,,,
"5305",1.0300768358,-1,1,-1,-1,-1,1,1,,,
"5306",0.8192372108,-1,1,-1,-1,-1,1,1,,,
"5307",0.8144344858,-1,1,-1,-1,-1,1,1,,,
"5308",0.7486371541,0,-1,-1,-1,-1,0,,,,
"5309",1.0483271905,-1,1,-1,-1,-1,1,1,,,
"5310",0.7803351387,0,-1,-1,-1,-1,0,,,,
"5311",0.7034915396,0,-1,-1,-1,-1,0,,,,
"5312",0.7251038019,0,-1,-1,-1,-1,0,,,,
"5313",1.1866456689,-1,-1,2,-1,-1,2,,2,,
"5314",0.7500779716,0,-1,-1,-1,-1,0,,,,
"5315",0.716458897,0,-1,-1,-1,-1,0,,,,
"5316",0.7471963366,0,-1,-1,-1,-1,0,,,,
"5317",0.6958071797,0,-1,-1,-1,-1,0,,,,
"5318",0.7020507222,0,-1,-1,-1,-1,0,,,,
"5319",0.6799581874,0,-1,-1,-1,-1,0,,,,
"5320",0.8355664756,-1,1,-1,-1,-1,1,1,,,
"5321",1.4061301988,-1,-1,2,-1,-1,2,,2,,
"5322",0.9296998845,-1,1,-1,-1,-1,1,1,,,
"5323",0.9147791504,-1,1,-1,-1,-1,1,1,,,
"5324",0.7299065268,0,-1,-1,-1,-1,0,,,,
"5325",0.5650032633,0,-1,-1,-1,-1,0,,,,
"5326",0.9061665322,-1,1,-1,-1,-1,1,1,,,
